rank	word	occurrences	heuristic_group
94856	ташкүмерҙән	1	lower_lexical_3plus
94857	ташлага	1	lower_lexical_3plus
94858	ташлады	1	lower_lexical_3plus
94859	ташлайҙыр	1	lower_lexical_3plus
94860	ташламаҡ	1	lower_lexical_3plus
94861	ташламаҫығыҙҙы	1	lower_lexical_3plus
94862	ташланмалар	1	lower_lexical_3plus
94863	ташланмалары	1	lower_lexical_3plus
94864	ташланмаларҙың	1	lower_lexical_3plus
94865	ташлаттырырға	1	lower_lexical_3plus
94866	ташлаъаным	1	lower_lexical_3plus
94867	ташлағандырмы	1	lower_lexical_3plus
94868	ташлағастар	1	lower_lexical_3plus
94869	ташлаңа	1	lower_lexical_3plus
94870	ташлаңыуын	1	lower_lexical_3plus
94871	ташлыйылғалылар	1	lower_lexical_3plus
94872	ташлытупраҡтан	1	lower_lexical_3plus
94873	ташсыҡтарҙы	1	lower_lexical_3plus
94874	таштамағанһың	1	lower_lexical_3plus
94875	таштанмай	1	lower_lexical_3plus
94876	таштаҡталар	1	lower_lexical_3plus
94877	таштишкес	1	lower_lexical_3plus
94878	таштояҡтар	1	lower_lexical_3plus
94879	ташъяҙмалар	1	lower_lexical_3plus
94880	ташъяҙмаларҙағы	1	lower_lexical_3plus
94881	ташыралар	1	lower_lexical_3plus
94882	ташырыла	1	lower_lexical_3plus
94883	ташырырға	1	lower_lexical_3plus
94884	ташырҙылар	1	lower_lexical_3plus
94885	ташыулап	1	lower_lexical_3plus
94886	ташыулаған	1	lower_lexical_3plus
94887	ташыусына	1	lower_lexical_3plus
94888	ташығын	1	lower_lexical_3plus
94889	ташҡайын	1	lower_lexical_3plus
94890	ташҡайына	1	lower_lexical_3plus
94891	ташҡурсаҡ	1	lower_lexical_3plus
94892	ташҡурсаҡты	1	lower_lexical_3plus
94893	ташҡүлсәйем	1	lower_lexical_3plus
94894	ташһарайымда	1	lower_lexical_3plus
94895	ташһарайҙан	1	lower_lexical_3plus
94896	тащламаған	1	lower_lexical_3plus
94897	таылған	1	lower_lexical_3plus
94898	таышын	1	lower_lexical_3plus
94899	таялған	1	lower_lexical_3plus
94900	таянылған	1	lower_lexical_3plus
94901	таянғыс-боролғос	1	lower_hyphenated
94902	таяулыҡ	1	lower_lexical_3plus
94903	таға-таға	1	lower_hyphenated
94904	тағылмағы	1	lower_lexical_3plus
94905	тағылырлыҡ	1	lower_lexical_3plus
94906	тағырау-ҙар	1	lower_hyphenated
94907	тағьг	1	lower_lexical_3plus
94908	таҙартылғаан	1	lower_lexical_3plus
94909	таҙартынды	1	lower_lexical_3plus
94910	таҙартыуөсөн	1	lower_lexical_3plus
94911	таҙарындырырға	1	lower_lexical_3plus
94912	таҡаты	1	lower_lexical_3plus
94913	таҡтанана	1	lower_lexical_3plus
94914	таҡтаташҡуйылған	1	lower_lexical_3plus
94915	таҡылдаҡты	1	lower_lexical_3plus
94916	таҡҡылай	1	lower_lexical_3plus
94917	таңга	1	lower_lexical_3plus
94918	таҫыллылығығыҙҙы	1	lower_lexical_3plus
94919	таҫырғанып	1	lower_lexical_3plus
94920	таүар	1	lower_lexical_3plus
94921	таһына	1	lower_lexical_3plus
94922	таһынан	1	lower_lexical_3plus
94923	таһында	1	lower_lexical_3plus
94924	таһының	1	lower_lexical_3plus
94925	таһырайтып	1	lower_lexical_3plus
94926	таһырлашып	1	lower_lexical_3plus
94927	таһыҙҙарҙы	1	lower_lexical_3plus
94928	тбиғи	1	lower_lexical_3plus
94929	тварь	1	lower_lexical_3plus
94930	твердых	1	lower_lexical_3plus
94931	тверҙәр	1	lower_lexical_3plus
94932	твиндекка	1	lower_lexical_3plus
94933	твирлинг	1	lower_lexical_3plus
94934	твисторҙары	1	lower_lexical_3plus
94935	твитерҙағы	1	lower_lexical_3plus
94936	твиттерҙағы	1	lower_lexical_3plus
94937	твишиниҙың	1	lower_lexical_3plus
94938	твои	1	lower_lexical_3plus
94939	творческим	1	lower_lexical_3plus
94940	творческих	1	lower_lexical_3plus
94941	творческую	1	lower_lexical_3plus
94942	творчеством	1	lower_lexical_3plus
94943	творчеству	1	lower_lexical_3plus
94944	твёрдого	1	lower_lexical_3plus
94945	твёрдом	1	lower_lexical_3plus
94946	твёрдых	1	lower_lexical_3plus
94947	те-те-теге	1	lower_hyphenated
94948	те-шең-тырнағың	1	lower_hyphenated
94949	те-үәлдер	1	lower_hyphenated
94950	теа	1	lower_lexical_3plus
94951	теарт	1	lower_lexical_3plus
94952	театра-йылылыҡ	1	lower_hyphenated
94953	театра-көс	1	lower_hyphenated
94954	театраларында	1	lower_lexical_3plus
94955	театраларының	1	lower_lexical_3plus
94956	театратурала	1	lower_lexical_3plus
94957	театратураларға	1	lower_lexical_3plus
94958	театратуралы	1	lower_lexical_3plus
94959	театратураһы	1	lower_lexical_3plus
94960	театре	1	lower_lexical_3plus
94961	театрларның	1	lower_lexical_3plus
94962	театрыныңрепертуар	1	lower_lexical_3plus
94963	тебяпия	1	lower_lexical_3plus
94964	тебәк	1	lower_lexical_3plus
94965	тевет	1	lower_lexical_3plus
94966	тевть	1	lower_lexical_3plus
94967	тег	1	lower_lexical_3plus
94968	тегелешендә	1	lower_lexical_3plus
94969	тегеләйтеп	1	lower_lexical_3plus
94970	тегендэ	1	lower_lexical_3plus
94971	тегенеһен-быныһын	1	lower_hyphenated
94972	тегеҙелгән	1	lower_lexical_3plus
94973	тегеүсе-мотористка	1	lower_hyphenated
94974	тегориялы	1	lower_lexical_3plus
94975	теграль	1	lower_lexical_3plus
94976	тегы	1	lower_lexical_3plus
94977	теелфоны	1	lower_lexical_3plus
94978	теерадиокомпанияһы	1	lower_lexical_3plus
94979	тез	1	lower_lexical_3plus
94980	теза	1	lower_lexical_3plus
94981	тезала	1	lower_lexical_3plus
94982	тезаны	1	lower_lexical_3plus
94983	тезис-антитезис-синтез	1	lower_hyphenated
94984	тейгеләгәнсе	1	lower_lexical_3plus
94985	тейгеләп	1	lower_lexical_3plus
94986	тейглах	1	lower_lexical_3plus
94987	тейгәнлеге	1	lower_lexical_3plus
94988	тейгәнлеген	1	lower_lexical_3plus
94989	тейелгеһеҙлеген	1	lower_lexical_3plus
94990	тейелгеһеҙлеккә	1	lower_lexical_3plus
94991	тейелгеһеҙлекте	1	lower_lexical_3plus
94992	тейелһегеҙ	1	lower_lexical_3plus
94993	тейешлелеге	1	lower_lexical_3plus
94994	тейешлен	1	lower_lexical_3plus
94995	теймәйәсә-генә	1	lower_hyphenated
94996	тейтерь	1	lower_lexical_3plus
94997	тейшле	1	lower_lexical_3plus
94998	тейҙергеләп	1	lower_lexical_3plus
94999	тейҙерелгән	1	lower_lexical_3plus
95000	тейҙерелмәгән	1	lower_lexical_3plus
95001	тейҙерелмәгәнен	1	lower_lexical_3plus
95002	тейҙермәк	1	lower_lexical_3plus
95003	тейәу-бушатыу	1	lower_hyphenated
95004	теквондо	1	lower_lexical_3plus
95005	текила	1	lower_lexical_3plus
95006	теккеләштерҙе	1	lower_lexical_3plus
95007	теккеләү	1	lower_lexical_3plus
95008	текләтте	1	lower_lexical_3plus
95009	текләңкерәп	1	lower_lexical_3plus
95010	тексереүҙәр	1	lower_lexical_3plus
95011	текстилькорд	1	lower_lexical_3plus
95012	текстологический	1	lower_lexical_3plus
95013	текстында	1	lower_lexical_3plus
95014	тексәлеп	1	lower_lexical_3plus
95015	тексәлә	1	lower_lexical_3plus
95016	тектоген	1	lower_lexical_3plus
95017	тектогенездың	1	lower_lexical_3plus
95018	тектогенезының	1	lower_lexical_3plus
95019	тектоник-формацион	1	lower_hyphenated
95020	тектонист	1	lower_lexical_3plus
95021	тектоносфераларының	1	lower_lexical_3plus
95022	тектонофизик	1	lower_lexical_3plus
95023	тектонофизикаһы	1	lower_lexical_3plus
95024	тектура	1	lower_lexical_3plus
95025	тектәрҙең	1	lower_lexical_3plus
95026	текшереү	1	lower_lexical_3plus
95027	текәлтеп	1	lower_lexical_3plus
95028	текән	1	lower_lexical_3plus
95029	текәненән	1	lower_lexical_3plus
95030	текәштереү	1	lower_lexical_3plus
95031	телəй	1	lower_lexical_3plus
95032	телдə	1	lower_lexical_3plus
95033	телдəр	1	lower_lexical_3plus
95034	телдәрендәген	1	lower_lexical_3plus
95035	телдәрнең	1	lower_lexical_3plus
95036	телдәҙең	1	lower_lexical_3plus
95037	телеапшырыуы	1	lower_lexical_3plus
95038	телеверсияһы	1	lower_lexical_3plus
95039	телеверсияһын	1	lower_lexical_3plus
95040	телевидениегә	1	lower_lexical_3plus
95041	телевидениесе	1	lower_lexical_3plus
95042	телевикторина	1	lower_lexical_3plus
95043	телевилениеһы	1	lower_lexical_3plus
95044	телеграмм-боттан	1	lower_hyphenated
95045	телеграмм-каналынан	1	lower_hyphenated
95046	телеграфакультетелефон	1	lower_lexical_3plus
95047	телеграфом	1	lower_lexical_3plus
95048	телеграфсылар	1	lower_lexical_3plus
95049	телеграфсыһы	1	lower_lexical_3plus
95050	тележка	1	lower_lexical_3plus
95051	телейтоспора	1	lower_lexical_3plus
95052	телейтоспоралары	1	lower_lexical_3plus
95053	телейтоспоралы	1	lower_lexical_3plus
95054	телейтостадиялар	1	lower_lexical_3plus
95055	телекиум	1	lower_lexical_3plus
95056	телеком	1	lower_lexical_3plus
95057	телеком-операторы	1	lower_hyphenated
95058	телелекция	1	lower_lexical_3plus
95059	телематик	1	lower_lexical_3plus
95060	телемдере	1	lower_lexical_3plus
95061	телемеханизация	1	lower_lexical_3plus
95062	телендәяҙылған	1	lower_lexical_3plus
95063	телендәҠ	1	lower_lexical_3plus
95064	теленеңЛ	1	lower_lexical_3plus
95065	теленеңорфография	1	lower_lexical_3plus
95066	теленеңтарихи	1	lower_lexical_3plus
95067	теленеңүҫешен	1	lower_lexical_3plus
95068	теленок	1	lower_lexical_3plus
95069	теленәтәржемәһенең	1	lower_lexical_3plus
95070	теленәтәүгеләрҙән	1	lower_lexical_3plus
95071	телепередатчигы	1	lower_lexical_3plus
95072	телепортреттар	1	lower_lexical_3plus
95073	телерадикоманияһы	1	lower_lexical_3plus
95074	телерадиокампанияһының	1	lower_lexical_3plus
95075	телерадиокомпаниясе	1	lower_lexical_3plus
95076	телерадиоконкурсы	1	lower_lexical_3plus
95077	телерадиоструктураһына	1	lower_lexical_3plus
95078	телесистемалары	1	lower_lexical_3plus
95079	телескопы	1	lower_lexical_3plus
95080	телескопын	1	lower_lexical_3plus
95081	телесная	1	lower_lexical_3plus
95082	телетарихыбыҙға	1	lower_lexical_3plus
95083	телеуйын	1	lower_lexical_3plus
95084	телеуйыны	1	lower_lexical_3plus
95085	телефодар	1	lower_lexical_3plus
95086	телефонлаштырылды	1	lower_lexical_3plus
95087	телефоныт	1	lower_lexical_3plus
95088	телехеллы	1	lower_lexical_3plus
95089	телехеҙмәткәрҙәре	1	lower_lexical_3plus
95090	телецентр	1	lower_lexical_3plus
95091	телеэлектрон	1	lower_lexical_3plus
95092	телеһәм	1	lower_lexical_3plus
95093	телиптерисы	1	lower_lexical_3plus
95094	телисегеҙ	1	lower_lexical_3plus
95095	теллоуровисмутит	1	lower_lexical_3plus
95096	теллурогоник	1	lower_lexical_3plus
95097	телләшәңме	1	lower_lexical_3plus
95098	телмәмәйҙәр	1	lower_lexical_3plus
95099	телмәрйендәр	1	lower_lexical_3plus
95100	телмәрйене	1	lower_lexical_3plus
95101	телмәрйенме	1	lower_lexical_3plus
95102	телмәше	1	lower_lexical_3plus
95103	телне	1	lower_lexical_3plus
95104	телняшкаһы	1	lower_lexical_3plus
95105	телогендар	1	lower_lexical_3plus
95106	теломер	1	lower_lexical_3plus
95107	теломеризациялау	1	lower_lexical_3plus
95108	теломеризациялауҙан	1	lower_lexical_3plus
95109	теломеризацияһын	1	lower_lexical_3plus
95110	теломерлаштырыу	1	lower_lexical_3plus
95111	теломерлашыу	1	lower_lexical_3plus
95112	теломерлашыуын	1	lower_lexical_3plus
95113	теломерҙарҙы	1	lower_lexical_3plus
95114	телофазаларҙы	1	lower_lexical_3plus
95115	телтемдәр	1	lower_lexical_3plus
95116	телугулар	1	lower_lexical_3plus
95117	телфонынан	1	lower_lexical_3plus
95118	тельсон	1	lower_lexical_3plus
95119	телэйһегеҙ	1	lower_lexical_3plus
95120	телязиозы	1	lower_lexical_3plus
95121	телязиозын	1	lower_lexical_3plus
95122	телүлән	1	lower_lexical_3plus
95123	телһөйәрҙәр	1	lower_lexical_3plus
95124	теләгүсе	1	lower_lexical_3plus
95125	теләйеҙ	1	lower_lexical_3plus
95126	теләкләрен	1	lower_lexical_3plus
95127	теләкне	1	lower_lexical_3plus
95128	теләнелә	1	lower_lexical_3plus
95129	теләнселәнмәй	1	lower_lexical_3plus
95130	теләсәңез	1	lower_lexical_3plus
95131	теләүселар	1	lower_lexical_3plus
95132	теләһән	1	lower_lexical_3plus
95133	темасоавтома	1	lower_lexical_3plus
95134	тематизмын	1	lower_lexical_3plus
95135	темехин	1	lower_lexical_3plus
95136	темеҫкеп	1	lower_lexical_3plus
95137	темир	1	lower_lexical_3plus
95138	темканы	1	lower_lexical_3plus
95139	темного	1	lower_lexical_3plus
95140	темометр	1	lower_lexical_3plus
95141	температураала	1	lower_lexical_3plus
95142	температуранының	1	lower_lexical_3plus
95143	температураҙы	1	lower_lexical_3plus
95144	температураһыныъң	1	lower_lexical_3plus
95145	температураһынң	1	lower_lexical_3plus
95146	температуре	1	lower_lexical_3plus
95147	температуры	1	lower_lexical_3plus
95148	температурһының	1	lower_lexical_3plus
95149	темперациялы	1	lower_lexical_3plus
95150	темпланға	1	lower_lexical_3plus
95151	темплица	1	lower_lexical_3plus
95152	темпында	1	lower_lexical_3plus
95153	тему	1	lower_lexical_3plus
95154	темы	1	lower_lexical_3plus
95155	тендецияларын	1	lower_lexical_3plus
95156	тендо	1	lower_lexical_3plus
95157	тендә	1	lower_lexical_3plus
95158	тензодатчикар	1	lower_lexical_3plus
95159	тензометрияһын	1	lower_lexical_3plus
95160	тензорының	1	lower_lexical_3plus
95161	тензорҙары	1	lower_lexical_3plus
95162	тензоһиҙгерҙәр	1	lower_lexical_3plus
95163	тени	1	lower_lexical_3plus
95164	тениаринхоз	1	lower_lexical_3plus
95165	тениаринхозының	1	lower_lexical_3plus
95166	тениидоз	1	lower_lexical_3plus
95167	теника	1	lower_lexical_3plus
95168	теникалар	1	lower_lexical_3plus
95169	тениоз	1	lower_lexical_3plus
95170	тениозының	1	lower_lexical_3plus
95171	тенкелле	1	lower_lexical_3plus
95172	теннисс	1	lower_lexical_3plus
95173	теннисты	1	lower_lexical_3plus
95174	теннисҡа	1	lower_lexical_3plus
95175	тенсть	1	lower_lexical_3plus
95176	тентеләсәген	1	lower_lexical_3plus
95177	тентерәкләп	1	lower_lexical_3plus
95178	тень	1	lower_lexical_3plus
95179	тенью	1	lower_lexical_3plus
95180	теократик	1	lower_lexical_3plus
